Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1944,32,-0.45,-0.06,0.46,2.11,-0.53,2.18,0.01,0.03,0.03,0.00,0.00,0.00,1.54,0.00,1.54
1945,32,-0.38,-0.07,0.38,7.20,-0.17,7.20,0.00,0.03,0.03,0.00,0.00,0.00,2.20,0.00,2.20
1946,32,-0.23,-0.07,0.24,9.82,0.22,9.82,-0.01,0.02,0.03,0.00,0.00,0.00,2.54,0.03,2.54
1947,32,-0.07,-0.06,0.10,9.16,0.40,9.17,-0.01,0.02,0.03,0.00,0.00,0.00,2.45,0.05,2.45
1948,32,0.05,-0.06,0.08,5.60,0.39,5.61,-0.01,0.02,0.02,0.10,0.00,0.10,1.99,0.05,1.99
1949,32,0.10,-0.05,0.11,0.34,0.41,0.53,-0.00,0.02,0.02,0.13,0.00,0.13,1.31,0.05,1.31
1950,32,0.07,-0.04,0.08,-4.37,0.45,4.39,0.00,0.02,0.02,0.05,0.00,0.05,0.70,0.06,0.71
1951,32,-0.02,-0.03,0.04,-6.09,0.42,6.11,0.00,0.02,0.02,0.00,0.00,0.00,0.48,0.05,0.48
1952,32,-0.11,-0.03,0.11,-4.35,0.25,4.36,0.00,0.02,0.02,0.00,0.00,0.00,0.71,0.03,0.71
1953,32,-0.16,-0.03,0.16,-0.93,-0.09,0.93,-0.00,0.02,0.02,0.00,0.00,0.00,1.15,0.00,1.15
1954,32,-0.14,-0.03,0.15,2.04,-0.52,2.10,-0.01,0.02,0.02,0.00,0.00,0.00,1.53,0.00,1.53
1955,32,-0.10,-0.04,0.11,3.45,-0.85,3.55,-0.01,0.02,0.02,0.00,0.00,0.00,1.71,0.00,1.71
1956,32,-0.04,-0.06,0.07,3.19,-0.92,3.32,-0.01,0.02,0.02,0.00,0.00,0.00,1.68,0.00,1.68
1957,32,-0.00,-0.07,0.07,1.76,-0.74,1.91,-0.01,0.02,0.02,0.00,0.00,0.00,1.50,0.00,1.50
1958,32,0.02,-0.08,0.08,0.12,-0.40,0.41,-0.01,0.01,0.02,0.02,0.00,0.02,1.28,0.00,1.28
1959,32,0.01,-0.09,0.09,-0.71,-0.04,0.72,-0.01,0.01,0.02,0.01,0.00,0.01,1.18,0.00,1.18
1960,32,-0.00,-0.09,0.09,-0.48,0.12,0.49,-0.01,0.01,0.02,0.00,0.00,0.00,1.21,0.02,1.21
1961,32,-0.00,-0.08,0.08,0.07,0.04,0.08,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.01,1.28
1962,32,-0.00,-0.08,0.08,0.14,-0.11,0.18,-0.01,0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1963,32,-0.00,-0.09,0.09,-0.18,-0.16,0.24,-0.01,0.01,0.01,0.00,0.00,0.00,1.24,0.00,1.24
1964,32,-0.01,-0.09,0.09,-0.36,-0.05,0.36,-0.01,0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
1965,32,-0.01,-0.09,0.09,-0.19,0.12,0.23,-0.01,0.00,0.01,0.00,0.00,0.00,1.24,0.02,1.24
1966,32,-0.01,-0.08,0.09,0.04,0.23,0.23,-0.01,0.00,0.01,0.00,0.00,0.00,1.27,0.03,1.27
1967,32,-0.01,-0.08,0.08,0.16,0.26,0.31,-0.01,0.00,0.01,0.00,0.00,0.00,1.29,0.03,1.29
1968,32,-0.01,-0.08,0.08,0.22,0.21,0.31,-0.01,0.00,0.01,0.00,0.00,0.00,1.30,0.03,1.30
1969,32,-0.00,-0.07,0.08,0.15,0.01,0.15,-0.01,-0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1970,32,-0.00,-0.08,0.08,-0.10,-0.30,0.31,-0.01,-0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1971,32,-0.01,-0.08,0.08,-0.30,-0.55,0.63,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.00,1.23
1972,32,-0.01,-0.09,0.10,-0.20,-0.67,0.70,-0.01,-0.00,0.01,0.00,0.00,0.00,1.24,0.00,1.24
1973,32,-0.01,-0.11,0.11,0.02,-0.70,0.70,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1974,32,-0.01,-0.12,0.12,0.09,-0.55,0.55,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1975,32,-0.01,-0.12,0.12,0.09,-0.10,0.13,-0.01,-0.01,0.02,0.00,0.00,0.00,1.28,0.00,1.28
1976,32,-0.01,-0.12,0.12,0.08,0.48,0.48,-0.01,-0.01,0.02,0.00,0.00,0.00,1.28,0.06,1.28
1977,32,-0.01,-0.11,0.11,0.04,0.81,0.82,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.11,1.28
1978,32,-0.01,-0.09,0.09,0.06,0.81,0.81,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.10,1.28
1979,32,-0.01,-0.08,0.08,0.12,0.58,0.59,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.07,1.29
1980,32,-0.00,-0.08,0.08,0.13,0.24,0.27,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.03,1.28
1981,32,-0.00,-0.07,0.07,0.07,-0.03,0.08,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.00,1.28
1982,33,-0.00,-0.07,0.07,0.07,-0.01,0.07,-0.01,-0.02,0.02,0.00,0.00,0.00,1.28,0.00,1.28
1983,33,-0.00,-0.07,0.07,0.11,0.29,0.30,-0.01,-0.02,0.03,0.00,0.00,0.00,1.28,0.04,1.28
1984,33,0.00,-0.07,0.07,0.11,0.58,0.60,-0.01,-0.02,0.03,0.00,0.00,0.00,1.28,0.08,1.28
1985,33,0.00,-0.06,0.06,0.10,0.61,0.62,-0.01,-0.03,0.03,0.00,0.00,0.00,1.28,0.08,1.28
1986,33,0.00,-0.05,0.05,0.08,0.38,0.39,-0.01,-0.03,0.03,0.01,0.00,0.01,1.28,0.05,1.28
1987,33,0.01,-0.04,0.04,-0.07,0.15,0.17,-0.01,-0.03,0.03,0.01,0.00,0.01,1.26,0.02,1.26
1988,33,0.00,-0.04,0.04,-0.22,0.08,0.24,-0.01,-0.03,0.03,0.00,0.00,0.00,1.24,0.01,1.24
1989,33,-0.00,-0.04,0.04,-0.12,0.22,0.25,-0.01,-0.03,0.03,0.00,0.00,0.00,1.25,0.03,1.25
1990,33,-0.00,-0.03,0.03,0.07,0.55,0.56,-0.01,-0.03,0.03,0.00,0.00,0.00,1.28,0.07,1.28
1991,33,0.00,-0.02,0.02,0.08,0.83,0.83,-0.01,-0.03,0.03,0.00,0.00,0.00,1.28,0.11,1.28
1992,33,0.00,-0.01,0.01,-0.04,0.80,0.80,-0.01,-0.03,0.03,0.00,0.00,0.00,1.26,0.10,1.27
1993,33,-0.00,0.00,0.00,-0.11,0.48,0.50,-0.01,-0.03,0.03,0.00,0.00,0.00,1.25,0.06,1.26
1994,33,-0.00,0.01,0.01,-0.15,0.13,0.20,-0.01,-0.03,0.03,0.00,0.00,0.00,1.25,0.02,1.25
1995,33,-0.01,0.01,0.01,-0.14,-0.05,0.15,-0.01,-0.03,0.03,0.00,0.00,0.00,1.25,0.00,1.25
1996,33,-0.01,0.01,0.01,0.01,-0.04,0.04,-0.01,-0.03,0.03,0.00,0.00,0.00,1.27,0.00,1.27
1997,33,-0.00,0.01,0.01,0.31,0.06,0.32,-0.01,-0.03,0.03,0.00,0.00,0.00,1.31,0.01,1.31
1998,33,0.00,0.01,0.01,0.52,0.15,0.54,-0.01,-0.03,0.03,0.00,0.00,0.00,1.34,0.02,1.34
1999,33,0.01,0.01,0.02,0.47,0.17,0.50,-0.01,-0.03,0.03,0.02,0.00,0.02,1.33,0.02,1.33
2000,33,0.02,0.02,0.02,0.23,0.17,0.29,-0.01,-0.03,0.03,0.02,0.00,0.02,1.30,0.02,1.30
2001,33,0.02,0.02,0.03,-0.07,0.24,0.25,-0.01,-0.03,0.03,0.02,0.00,0.02,1.26,0.03,1.26
2002,33,0.02,0.02,0.03,-0.32,0.33,0.46,-0.01,-0.03,0.03,0.02,0.00,0.02,1.23,0.04,1.23
2003,33,0.01,0.03,0.03,-0.44,0.40,0.59,-0.01,-0.03,0.03,0.01,0.00,0.01,1.21,0.05,1.21
2004,33,0.00,0.04,0.04,-0.41,0.42,0.59,-0.01,-0.03,0.03,0.00,0.00,0.00,1.21,0.05,1.22
2005,33,-0.00,0.04,0.04,-0.29,0.35,0.46,-0.01,-0.03,0.03,0.00,0.00,0.00,1.23,0.05,1.23
2006,33,-0.01,0.05,0.05,-0.14,0.18,0.23,-0.01,-0.02,0.03,0.00,0.00,0.00,1.25,0.02,1.25
2007,33,-0.01,0.05,0.05,-0.00,-0.05,0.05,-0.01,-0.02,0.03,0.00,0.00,0.00,1.27,0.00,1.27
2008,33,-0.01,0.05,0.05,0.11,-0.20,0.22,-0.01,-0.02,0.03,0.00,0.00,0.00,1.28,0.00,1.28
2009,33,-0.01,0.04,0.04,0.19,-0.14,0.24,-0.01,-0.02,0.02,0.00,0.00,0.00,1.29,0.00,1.29
2010,33,-0.00,0.04,0.04,0.17,-0.01,0.17,-0.01,-0.02,0.02,0.00,0.00,0.00,1.29,0.00,1.29
2011,33,-0.00,0.04,0.04,0.02,0.05,0.05,-0.01,-0.02,0.02,0.00,0.00,0.00,1.27,0.01,1.27
2012,33,-0.00,0.04,0.04,-0.20,-0.01,0.20,-0.01,-0.02,0.02,0.00,0.00,0.00,1.24,0.00,1.24
2013,33,-0.01,0.04,0.04,-0.30,-0.14,0.33,-0.01,-0.02,0.02,0.00,0.00,0.00,1.23,0.00,1.23
2014,33,-0.01,0.04,0.04,-0.13,-0.29,0.32,-0.01,-0.02,0.02,0.00,0.00,0.00,1.25,0.00,1.25
2015,33,-0.01,0.03,0.03,0.24,-0.44,0.50,-0.01,-0.02,0.02,0.00,0.00,0.00,1.30,0.00,1.30
2016,33,-0.00,0.03,0.03,0.53,-0.46,0.70,-0.01,-0.02,0.02,0.00,0.00,0.00,1.34,0.00,1.34
2017,33,0.01,0.02,0.02,0.49,-0.28,0.56,-0.01,-0.02,0.02,0.01,0.00,0.01,1.33,0.00,1.33
2018,33,0.01,0.02,0.02,0.14,-0.07,0.16,-0.01,-0.02,0.02,0.01,0.00,0.01,1.29,0.00,1.29
2019,33,0.01,0.02,0.02,-0.30,0.04,0.31,-0.01,-0.02,0.02,0.01,0.00,0.01,1.23,0.01,1.23
2020,33,0.00,0.02,0.02,-0.54,0.20,0.57,-0.01,-0.02,0.02,0.00,0.00,0.00,1.20,0.03,1.20
2021,33,-0.01,0.02,0.02,-0.38,0.50,0.63,-0.01,-0.02,0.02,0.00,0.00,0.00,1.22,0.06,1.22
2022,33,-0.01,0.03,0.04,-0.03,0.75,0.75,-0.01,-0.02,0.02,0.00,0.00,0.00,1.26,0.10,1.27
2023,33,-0.01,0.05,0.05,0.20,0.72,0.75,-0.01,-0.02,0.02,0.00,0.00,0.00,1.29,0.09,1.30
2024,33,-0.00,0.06,0.06,0.20,0.48,0.52,-0.01,-0.01,0.02,0.00,0.00,0.00,1.29,0.06,1.30
2025,33,-0.00,0.06,0.06,0.04,0.13,0.14,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.02,1.27
2026,33,-0.00,0.06,0.06,-0.17,-0.22,0.28,-0.01,-0.01,0.02,0.00,0.00,0.00,1.25,0.00,1.25
2027,33,-0.01,0.06,0.06,-0.22,-0.44,0.49,-0.01,-0.01,0.02,0.00,0.00,0.00,1.24,0.00,1.24
2028,33,-0.01,0.05,0.05,-0.01,-0.38,0.38,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.00,1.27
2029,33,-0.01,0.04,0.04,0.24,-0.23,0.33,-0.01,-0.01,0.02,0.00,0.00,0.00,1.30,0.00,1.30
2030,33,-0.00,0.04,0.04,0.24,-0.24,0.33,-0.01,-0.01,0.02,0.00,0.00,0.00,1.30,0.00,1.30
2031,33,0.00,0.03,0.03,0.06,-0.34,0.34,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
2032,33,0.00,0.03,0.03,-0.05,-0.30,0.31,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
2033,33,0.00,0.03,0.03,-0.01,-0.17,0.17,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
2034,33,0.00,0.02,0.02,0.07,-0.10,0.13,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
2035,33,0.00,0.02,0.02,0.20,-0.10,0.22,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
2036,33,0.01,0.02,0.02,0.27,-0.12,0.29,-0.01,-0.01,0.01,0.01,0.00,0.01,1.30,0.00,1.30
2037,33,0.01,0.02,0.02,0.08,-0.18,0.20,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.00,1.28
2038,33,0.01,0.01,0.02,-0.29,-0.21,0.36,-0.01,-0.00,0.01,0.01,0.00,0.01,1.23,0.00,1.23
2039,33,0.00,0.01,0.01,-0.51,-0.13,0.53,-0.01,-0.00,0.01,0.00,0.00,0.00,1.20,0.00,1.20
2040,33,-0.01,0.01,0.01,-0.43,-0.06,0.44,-0.01,-0.00,0.01,0.00,0.00,0.00,1.21,0.00,1.21
2041,33,-0.01,0.01,0.01,-0.14,-0.08,0.16,-0.01,-0.00,0.01,0.00,0.00,0.00,1.25,0.00,1.25
2042,34,-0.01,0.01,0.01,0.23,-0.22,0.32,-0.01,-0.00,0.01,0.00,0.00,0.00,1.30,0.00,1.30
2043,34,-0.01,0.00,0.01,0.48,-0.35,0.59,-0.01,-0.00,0.01,0.00,0.00,0.00,1.33,0.00,1.33
2044,34,0.00,-0.00,0.01,0.45,-0.31,0.55,-0.01,-0.00,0.01,0.00,0.00,0.00,1.33,0.00,1.33
2045,34,0.01,-0.01,0.01,0.16,-0.02,0.17,-0.01,-0.00,0.01,0.01,0.00,0.01,1.29,0.00,1.29
2046,34,0.01,-0.00,0.01,-0.07,0.31,0.31,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.04,1.26
2047,34,0.01,0.00,0.01,-0.07,0.32,0.33,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.04,1.26
2048,34,0.01,0.00,0.01,-0.00,0.02,0.02,-0.01,-0.00,0.01,0.01,0.00,0.01,1.27,0.00,1.27
2049,34,0.01,0.00,0.01,-0.06,-0.25,0.26,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.00,1.26
2050,34,0.00,-0.00,0.01,-0.20,-0.29,0.35,-0.01,-0.00,0.01,0.01,0.00,0.01,1.24,0.00,1.24
2051,34,0.00,-0.01,0.01,-0.26,-0.15,0.30,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.00,1.23
2052,34,-0.00,-0.01,0.01,-0.21,0.08,0.23,-0.01,-0.01,0.01,0.00,0.00,0.00,1.24,0.01,1.24
2053,34,-0.01,-0.00,0.01,-0.10,0.25,0.27,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.03,1.26
2054,34,-0.01,-0.00,0.01,0.08,0.18,0.20,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.02,1.28
2055,34,-0.00,0.00,0.00,0.26,-0.07,0.27,-0.01,-0.00,0.01,0.00,0.00,0.00,1.30,0.00,1.30
2056,34,0.00,-0.00,0.00,0.30,-0.24,0.39,-0.01,-0.00,0.01,0.00,0.00,0.00,1.31,0.00,1.31
2057,34,0.01,-0.01,0.01,0.17,-0.23,0.28,-0.01,-0.00,0.01,0.01,0.00,0.01,1.29,0.00,1.29
2058,34,0.01,-0.01,0.01,-0.06,-0.11,0.13,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.00,1.26
2059,34,0.00,-0.01,0.01,-0.23,0.03,0.23,-0.01,-0.01,0.01,0.00,0.00,0.00,1.24,0.00,1.24
2060,34,-0.00,-0.01,0.01,-0.25,0.19,0.31,-0.01,-0.01,0.01,0.00,0.00,0.00,1.24,0.02,1.24
2061,34,-0.00,-0.00,0.01,-0.16,0.26,0.31,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.03,1.25
2062,34,-0.01,0.00,0.01,-0.00,0.23,0.23,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.03,1.27
2063,34,-0.00,0.00,0.01,0.16,0.15,0.22,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.02,1.29
2064,34,-0.00,0.00,0.00,0.18,0.03,0.18,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
2065,34,0.00,0.00,0.00,0.04,-0.09,0.10,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
2066,34,0.00,0.00,0.00,-0.08,-0.08,0.11,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
2067,34,-0.00,0.00,0.00,-0.03,0.08,0.09,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.01,1.26
2068,34,0.00,0.01,0.01,0.12,0.24,0.27,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.03,1.28
2069,34,0.00,0.01,0.01,0.18,0.22,0.29,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.03,1.29
2070,34,0.01,0.01,0.01,0.12,0.06,0.13,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.01,1.28
2071,34,0.01,0.01,0.01,0.01,-0.12,0.12,-0.01,-0.00,0.01,0.01,0.00,0.01,1.27,0.00,1.27
2072,34,0.01,0.01,0.01,-0.03,-0.25,0.25,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.00,1.26
2073,34,0.01,0.00,0.01,0.06,-0.25,0.26,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.00,1.28
2074,34,0.01,0.00,0.01,0.27,-0.13,0.30,-0.01,-0.00,0.01,0.01,0.00,0.01,1.30,0.00,1.30
2075,34,0.01,-0.00,0.01,0.37,0.03,0.38,-0.01,-0.00,0.01,0.02,0.00,0.02,1.32,0.00,1.32
2076,34,0.02,0.00,0.02,0.21,0.18,0.27,-0.01,-0.00,0.01,0.03,0.00,0.03,1.30,0.02,1.30
2077,34,0.02,0.00,0.02,-0.12,0.24,0.27,-0.01,-0.00,0.01,0.03,0.00,0.03,1.25,0.03,1.25
2078,34,0.02,0.01,0.02,-0.31,0.22,0.38,-0.01,-0.00,0.01,0.02,0.00,0.02,1.23,0.03,1.23
2079,34,0.01,0.01,0.02,-0.10,0.17,0.20,-0.01,-0.00,0.01,0.02,0.00,0.02,1.26,0.02,1.26
2080,34,0.01,0.01,0.02,0.36,0.11,0.37,-0.01,-0.00,0.01,0.02,0.00,0.02,1.31,0.01,1.31
2081,34,0.02,0.02,0.03,0.71,0.04,0.71,-0.01,-0.00,0.01,0.03,0.00,0.03,1.36,0.01,1.36
2082,34,0.04,0.02,0.04,0.82,0.07,0.82,-0.01,-0.00,0.01,0.05,0.00,0.05,1.37,0.01,1.37
2083,34,0.05,0.02,0.05,0.72,0.20,0.74,-0.01,-0.00,0.01,0.07,0.00,0.07,1.36,0.03,1.36
2084,34,0.06,0.02,0.06,0.49,0.30,0.57,-0.01,-0.00,0.01,0.08,0.00,0.08,1.33,0.04,1.33
2085,34,0.07,0.03,0.07,0.24,0.24,0.34,-0.01,-0.00,0.01,0.09,0.00,0.09,1.30,0.03,1.30
2086,34,0.07,0.03,0.07,0.10,0.07,0.13,-0.01,-0.00,0.01,0.09,0.00,0.09,1.28,0.01,1.28
2087,34,0.07,0.03,0.08,0.16,-0.15,0.22,-0.00,-0.00,0.00,0.09,0.00,0.09,1.29,0.00,1.29
2088,34,0.07,0.02,0.08,0.31,-0.42,0.52,-0.00,-0.00,0.00,0.10,0.00,0.10,1.31,0.00,1.31
2089,34,0.08,0.02,0.08,0.43,-0.59,0.73,-0.00,-0.00,0.00,0.11,0.00,0.11,1.32,0.00,1.32
2090,34,0.09,0.01,0.09,0.55,-0.46,0.71,-0.00,-0.00,0.00,0.12,0.00,0.12,1.34,0.00,1.34
2091,34,0.10,0.00,0.10,0.68,-0.00,0.68,0.00,-0.00,0.00,0.13,0.00,0.13,1.36,0.00,1.36
2092,34,0.11,0.01,0.11,0.80,0.52,0.95,0.00,-0.00,0.00,0.15,0.00,0.15,1.37,0.07,1.37
2093,34,0.13,0.02,0.13,0.81,0.84,1.17,0.00,-0.00,0.00,0.17,0.00,0.17,1.37,0.11,1.38
2094,34,0.14,0.03,0.14,0.64,0.85,1.06,0.01,-0.00,0.01,0.19,0.00,0.19,1.35,0.11,1.35
2095,34,0.15,0.05,0.15,0.31,0.55,0.63,0.01,0.00,0.01,0.19,0.00,0.19,1.31,0.07,1.31
2096,34,0.15,0.05,0.16,-0.01,0.10,0.10,0.01,0.00,0.01,0.19,0.00,0.19,1.27,0.01,1.27
2097,34,0.15,0.05,0.15,-0.16,-0.26,0.31,0.01,0.00,0.02,0.18,0.00,0.18,1.25,0.00,1.25
2098,34,0.14,0.04,0.15,-0.06,-0.31,0.32,0.02,0.00,0.02,0.18,0.00,0.18,1.26,0.00,1.26
2099,34,0.15,0.04,0.15,0.25,-0.10,0.27,0.02,0.00,0.02,0.19,0.00,0.19,1.30,0.00,1.30
2100,34,0.15,0.04,0.16,0.62,0.08,0.63,0.02,0.00,0.02,0.21,0.00,0.21,1.35,0.01,1.35
2101,34,0.17,0.04,0.17,0.95,0.00,0.95,0.02,0.01,0.02,0.23,0.00,0.23,1.39,0.00,1.39
2102,35,0.18,0.04,0.19,1.14,-0.26,1.17,0.03,0.01,0.03,0.26,0.00,0.26,1.42,0.00,1.42
2103,35,0.20,0.03,0.21,1.12,-0.50,1.23,0.03,0.01,0.03,0.29,0.00,0.29,1.41,0.00,1.41
2104,35,0.22,0.02,0.22,1.01,-0.52,1.14,0.03,0.01,0.03,0.31,0.00,0.31,1.40,0.00,1.40
2105,35,0.24,0.02,0.24,0.95,-0.23,0.98,0.04,0.01,0.04,0.33,0.00,0.33,1.39,0.00,1.39
2106,35,0.25,0.02,0.25,0.97,0.27,1.00,0.04,0.01,0.04,0.35,0.00,0.35,1.39,0.03,1.39
2107,35,0.27,0.03,0.27,0.95,0.70,1.18,0.05,0.01,0.05,0.37,0.00,0.37,1.39,0.09,1.39
2108,35,0.28,0.04,0.29,0.81,0.81,1.15,0.05,0.01,0.05,0.39,0.00,0.39,1.37,0.10,1.38
2109,35,0.30,0.05,0.30,0.71,0.56,0.90,0.06,0.01,0.06,0.40,0.00,0.40,1.36,0.07,1.36
2110,35,0.31,0.06,0.31,0.77,0.28,0.82,0.06,0.01,0.06,0.42,0.00,0.42,1.37,0.04,1.37
2111,35,0.32,0.06,0.33,0.93,0.21,0.96,0.07,0.01,0.07,0.45,0.00,0.45,1.39,0.03,1.39
2112,35,0.34,0.07,0.35,1.19,0.30,1.23,0.07,0.01,0.07,0.48,0.00,0.48,1.42,0.04,1.42
2113,35,0.36,0.07,0.37,1.47,0.42,1.53,0.08,0.01,0.08,0.53,0.00,0.53,1.46,0.05,1.46
2114,35,0.39,0.08,0.39,1.39,0.52,1.49,0.08,0.01,0.08,0.56,0.01,0.56,1.45,0.07,1.45
2115,35,0.41,0.09,0.41,0.80,0.46,0.93,0.09,0.02,0.09,0.56,0.01,0.56,1.37,0.06,1.37
2116,35,0.41,0.09,0.42,0.11,0.24,0.26,0.10,0.02,0.10,0.53,0.00,0.53,1.28,0.03,1.28
2117,35,0.41,0.10,0.42,-0.28,0.04,0.28,0.10,0.02,0.11,0.51,0.00,0.51,1.23,0.01,1.23
2118,35,0.41,0.10,0.42,-0.34,-0.04,0.35,0.11,0.02,0.11,0.50,0.00,0.50,1.22,0.00,1.22
2119,35,0.40,0.09,0.41,-0.15,-0.13,0.20,0.12,0.02,0.12,0.50,0.00,0.50,1.25,0.00,1.25
2120,35,0.40,0.09,0.41,0.32,-0.39,0.50,0.12,0.02,0.13,0.53,0.00,0.53,1.31,0.00,1.31
2121,35,0.41,0.08,0.42,0.78,-0.69,1.04,0.13,0.03,0.13,0.56,0.00,0.56,1.37,0.00,1.37
2122,35,0.43,0.07,0.43,0.80,-0.79,1.12,0.14,0.03,0.14,0.58,0.00,0.58,1.37,0.00,1.37
2123,35,0.44,0.06,0.44,0.58,-0.68,0.89,0.14,0.03,0.15,0.59,0.00,0.59,1.34,0.00,1.34
2124,35,0.45,0.05,0.45,0.65,-0.33,0.73,0.15,0.03,0.15,0.60,0.00,0.60,1.35,0.00,1.35
2125,35,0.46,0.05,0.46,0.94,0.18,0.96,0.16,0.03,0.16,0.64,0.00,0.64,1.39,0.02,1.39
2126,35,0.48,0.05,0.48,1.10,0.48,1.20,0.17,0.03,0.17,0.67,0.00,0.67,1.41,0.06,1.41
2127,35,0.49,0.06,0.50,1.06,0.35,1.12,0.18,0.03,0.18,0.70,0.00,0.70,1.41,0.05,1.41
2128,35,0.51,0.06,0.51,0.89,0.01,0.90,0.18,0.03,0.19,0.71,0.00,0.71,1.38,0.00,1.38
2129,35,0.52,0.06,0.53,0.56,-0.17,0.58,0.19,0.03,0.20,0.70,0.00,0.70,1.34,0.00,1.34
2130,35,0.53,0.06,0.53,0.14,-0.06,0.15,0.20,0.03,0.20,0.68,0.00,0.68,1.29,0.00,1.29
2131,35,0.53,0.06,0.53,-0.09,0.13,0.16,0.21,0.04,0.21,0.67,0.00,0.67,1.26,0.02,1.26
2132,35,0.53,0.06,0.53,0.03,0.23,0.23,0.22,0.04,0.22,0.67,0.00,0.67,1.27,0.03,1.27
2133,35,0.53,0.07,0.54,0.31,0.20,0.37,0.23,0.04,0.23,0.70,0.00,0.70,1.31,0.03,1.31
