Weight (lbs):,149.68566011376112
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.41,-2.51,34900,1.26,35033
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.14,11033,0.11,6000
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.42,0.00,35350,2.51,34900
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,-11,35266,20,35000
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.63,14600,2.74,34783
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,2.10,0.00,35350,20,14600
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,-0.02,30766,0.64,13883
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.03,-0.06,30950,0.03,10466
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.29,0.00,0,0.64,13883
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,35350,0.02,10033
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.46,0.00,35283,4.46,35000
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.09,0.00,35350,0.41,34783
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.45,0.00,35266,4.47,10866
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1256,20,0.01,0.02,0.02,0.30,0.08,0.31,-0.01,-0.04,0.04,0.01,0.00,0.01,1.51,0.01,1.51
1257,20,0.01,0.02,0.02,0.27,0.02,0.27,-0.01,-0.04,0.04,0.02,0.00,0.02,1.51,0.00,1.51
1258,20,0.01,0.02,0.02,0.21,-0.08,0.22,-0.01,-0.04,0.04,0.02,0.00,0.02,1.50,0.00,1.50
1259,20,0.02,0.02,0.02,0.10,-0.15,0.18,-0.01,-0.04,0.04,0.03,0.00,0.03,1.48,0.00,1.48
1260,20,0.02,0.01,0.02,-0.07,-0.22,0.23,-0.01,-0.04,0.04,0.03,0.00,0.03,1.46,0.00,1.46
1261,20,0.01,0.01,0.02,-0.25,-0.25,0.35,-0.01,-0.04,0.04,0.02,0.00,0.02,1.43,0.00,1.43
1262,21,0.01,0.01,0.01,-0.33,-0.04,0.33,-0.01,-0.04,0.04,0.01,0.00,0.01,1.42,0.00,1.42
1263,21,0.00,0.01,0.01,-0.36,0.34,0.49,-0.01,-0.04,0.04,0.01,0.00,0.01,1.41,0.05,1.42
1264,21,-0.00,0.02,0.02,-0.46,0.50,0.68,-0.01,-0.04,0.04,0.00,0.00,0.00,1.40,0.07,1.40
1265,21,-0.01,0.02,0.03,-0.54,0.26,0.60,-0.01,-0.04,0.04,0.00,0.00,0.00,1.39,0.04,1.39
1266,21,-0.02,0.02,0.03,-0.46,-0.19,0.50,-0.01,-0.03,0.03,0.00,0.00,0.00,1.40,0.00,1.40
1267,21,-0.02,0.02,0.03,-0.22,-0.59,0.63,-0.01,-0.03,0.03,0.00,0.00,0.00,1.44,0.00,1.44
1268,21,-0.03,0.01,0.03,0.12,-0.77,0.78,-0.01,-0.03,0.03,0.00,0.00,0.00,1.49,0.00,1.49
1269,21,-0.02,-0.01,0.02,0.43,-0.65,0.78,-0.01,-0.03,0.03,0.00,0.00,0.00,1.53,0.00,1.53
1270,21,-0.01,-0.01,0.02,0.55,-0.27,0.61,-0.01,-0.03,0.04,0.00,0.00,0.00,1.55,0.00,1.55
1271,21,-0.00,-0.01,0.02,0.41,0.16,0.44,-0.01,-0.03,0.04,0.00,0.00,0.00,1.53,0.02,1.53
1272,21,0.00,-0.01,0.01,0.17,0.36,0.40,-0.01,-0.03,0.04,0.00,0.00,0.00,1.49,0.05,1.49
1273,21,0.00,-0.00,0.00,0.01,0.41,0.41,-0.01,-0.03,0.04,0.00,0.00,0.00,1.47,0.06,1.47
1274,21,0.00,0.00,0.00,-0.02,0.47,0.47,-0.01,-0.03,0.04,0.00,0.00,0.00,1.46,0.07,1.47
1275,21,0.00,0.01,0.01,0.02,0.51,0.51,-0.01,-0.03,0.04,0.00,0.00,0.00,1.47,0.08,1.47
1276,21,0.00,0.02,0.02,0.08,0.44,0.45,-0.01,-0.03,0.04,0.00,0.00,0.00,1.48,0.07,1.48
1277,21,0.00,0.03,0.03,0.12,0.25,0.27,-0.01,-0.03,0.03,0.01,0.00,0.01,1.49,0.04,1.49
1278,21,0.01,0.03,0.03,0.13,-0.04,0.13,-0.01,-0.03,0.03,0.01,0.00,0.01,1.49,0.00,1.49
1279,21,0.01,0.03,0.03,0.10,-0.23,0.25,-0.01,-0.03,0.03,0.01,0.00,0.01,1.48,0.00,1.48
1280,21,0.01,0.02,0.02,0.03,-0.18,0.18,-0.01,-0.03,0.03,0.01,0.00,0.01,1.47,0.00,1.47
1281,21,0.01,0.02,0.02,-0.06,0.00,0.06,-0.01,-0.03,0.03,0.01,0.00,0.01,1.46,0.00,1.46
1282,21,0.01,0.02,0.02,-0.10,0.07,0.12,-0.01,-0.03,0.03,0.01,0.00,0.01,1.45,0.01,1.45
1283,21,0.01,0.02,0.02,-0.10,0.03,0.10,-0.01,-0.03,0.03,0.01,0.00,0.01,1.45,0.01,1.45
1284,21,0.00,0.02,0.02,-0.09,0.02,0.09,-0.01,-0.03,0.03,0.01,0.00,0.01,1.46,0.00,1.46
1285,21,0.00,0.02,0.02,-0.08,-0.04,0.09,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.00,1.46
1286,21,0.00,0.02,0.02,-0.06,-0.20,0.21,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.00,1.46
1287,21,0.00,0.02,0.02,-0.05,-0.28,0.28,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.00,1.46
1288,21,-0.00,0.01,0.01,-0.05,-0.18,0.19,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.00,1.46
1289,21,-0.00,0.01,0.01,0.01,-0.08,0.08,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.00,1.47
1290,21,0.00,0.01,0.01,0.16,-0.08,0.18,-0.01,-0.03,0.03,0.00,0.00,0.00,1.49,0.00,1.49
1291,21,0.00,0.01,0.01,0.28,-0.02,0.28,-0.01,-0.03,0.03,0.01,0.00,0.01,1.51,0.00,1.51
1292,21,0.01,0.01,0.01,0.25,0.16,0.29,-0.01,-0.03,0.03,0.01,0.00,0.01,1.51,0.02,1.51
1293,21,0.01,0.01,0.02,0.01,0.32,0.32,-0.01,-0.03,0.03,0.02,0.00,0.02,1.47,0.05,1.47
1294,21,0.01,0.02,0.02,-0.27,0.33,0.43,-0.01,-0.03,0.03,0.01,0.00,0.01,1.43,0.05,1.43
1295,21,0.00,0.02,0.02,-0.35,0.24,0.42,-0.01,-0.03,0.03,0.01,0.00,0.01,1.42,0.04,1.42
1296,21,-0.00,0.03,0.03,-0.22,0.07,0.23,-0.01,-0.03,0.03,0.00,0.00,0.00,1.44,0.01,1.44
1297,21,-0.00,0.03,0.03,-0.01,-0.13,0.13,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.00,1.47
1298,21,-0.00,0.02,0.02,0.14,-0.28,0.32,-0.01,-0.03,0.03,0.00,0.00,0.00,1.49,0.00,1.49
1299,21,0.00,0.02,0.02,0.21,-0.33,0.39,-0.01,-0.03,0.03,0.00,0.00,0.00,1.50,0.00,1.50
1300,21,0.00,0.01,0.01,0.15,-0.28,0.32,-0.01,-0.03,0.03,0.01,0.00,0.01,1.49,0.00,1.49
1301,21,0.01,0.01,0.01,-0.04,-0.17,0.17,-0.01,-0.03,0.03,0.01,0.00,0.01,1.46,0.00,1.46
1302,21,0.00,0.01,0.01,-0.14,0.01,0.14,-0.01,-0.03,0.03,0.01,0.00,0.01,1.45,0.00,1.45
1303,21,0.00,0.01,0.01,-0.07,0.16,0.18,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.02,1.46
1304,21,0.00,0.01,0.01,0.03,0.22,0.22,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.03,1.47
1305,21,0.00,0.02,0.02,0.04,0.31,0.32,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.05,1.47
1306,21,0.00,0.02,0.02,-0.02,0.46,0.46,-0.01,-0.03,0.03,0.00,0.00,0.00,1.46,0.07,1.47
1307,21,0.00,0.03,0.03,-0.08,0.46,0.47,-0.01,-0.02,0.03,0.00,0.00,0.00,1.46,0.07,1.46
1308,21,-0.00,0.04,0.04,-0.08,0.27,0.28,-0.01,-0.02,0.03,0.00,0.00,0.00,1.46,0.04,1.46
1309,21,-0.00,0.04,0.04,-0.05,-0.00,0.05,-0.01,-0.02,0.02,0.00,0.00,0.00,1.46,0.00,1.46
1310,21,-0.00,0.04,0.04,0.01,-0.18,0.18,-0.01,-0.02,0.02,0.00,0.00,0.00,1.47,0.00,1.47
1311,21,-0.00,0.03,0.03,-0.02,-0.29,0.29,-0.01,-0.02,0.02,0.00,0.00,0.00,1.47,0.00,1.47
1312,21,-0.00,0.03,0.03,-0.14,-0.37,0.40,-0.01,-0.02,0.02,0.00,0.00,0.00,1.45,0.00,1.45
1313,21,-0.01,0.02,0.02,-0.27,-0.38,0.46,-0.01,-0.02,0.02,0.00,0.00,0.00,1.43,0.00,1.43
1314,21,-0.01,0.02,0.02,-0.41,-0.25,0.48,-0.01,-0.02,0.02,0.00,0.00,0.00,1.41,0.00,1.41
1315,21,-0.02,0.01,0.02,-0.45,-0.07,0.46,-0.01,-0.02,0.02,0.00,0.00,0.00,1.40,0.00,1.40
1316,21,-0.02,0.01,0.03,-0.19,0.10,0.22,-0.01,-0.02,0.02,0.00,0.00,0.00,1.44,0.02,1.44
1317,21,-0.02,0.02,0.03,0.29,0.24,0.38,-0.01,-0.02,0.02,0.00,0.00,0.00,1.51,0.04,1.51
1318,21,-0.02,0.02,0.03,0.71,0.37,0.80,-0.01,-0.02,0.02,0.00,0.00,0.00,1.57,0.06,1.58
1319,21,-0.00,0.03,0.03,0.77,0.48,0.91,-0.01,-0.02,0.02,0.00,0.00,0.00,1.58,0.07,1.59
1320,21,0.01,0.04,0.04,0.50,0.47,0.69,-0.01,-0.02,0.02,0.01,0.00,0.01,1.54,0.07,1.55
1321,21,0.01,0.04,0.04,0.17,0.32,0.36,-0.01,-0.02,0.02,0.02,0.00,0.02,1.49,0.05,1.49
1322,22,0.01,0.05,0.05,-0.04,0.07,0.08,-0.01,-0.02,0.02,0.02,0.00,0.02,1.46,0.01,1.46
1323,22,0.01,0.04,0.05,-0.13,-0.27,0.30,-0.01,-0.02,0.02,0.02,0.00,0.02,1.45,0.00,1.45
1324,22,0.01,0.04,0.04,-0.13,-0.62,0.63,-0.01,-0.02,0.02,0.02,0.00,0.02,1.45,0.00,1.45
1325,22,0.01,0.03,0.03,-0.07,-0.81,0.81,-0.01,-0.02,0.02,0.01,0.00,0.01,1.46,0.00,1.46
1326,22,0.01,0.01,0.01,0.06,-0.72,0.72,-0.01,-0.02,0.02,0.01,0.00,0.01,1.48,0.00,1.48
1327,22,0.01,0.00,0.01,0.15,-0.37,0.40,-0.01,-0.02,0.02,0.02,0.00,0.02,1.49,0.00,1.49
1328,22,0.01,0.00,0.01,0.09,0.14,0.17,-0.01,-0.02,0.02,0.02,0.00,0.02,1.48,0.02,1.48
1329,22,0.01,0.01,0.01,0.00,0.52,0.52,-0.01,-0.02,0.02,0.02,0.00,0.02,1.47,0.08,1.47
1330,22,0.01,0.02,0.02,-0.05,0.48,0.48,-0.01,-0.02,0.02,0.02,0.00,0.02,1.46,0.07,1.46
1331,22,0.01,0.02,0.02,-0.19,0.11,0.22,-0.01,-0.02,0.02,0.02,0.00,0.02,1.44,0.02,1.44
1332,22,0.01,0.02,0.02,-0.38,-0.19,0.43,-0.01,-0.01,0.02,0.01,0.00,0.01,1.41,0.00,1.41
1333,22,-0.00,0.02,0.02,-0.39,-0.26,0.47,-0.01,-0.01,0.02,0.00,0.00,0.00,1.41,0.00,1.41
1334,22,-0.00,0.01,0.01,-0.12,-0.18,0.21,-0.01,-0.01,0.02,0.00,0.00,0.00,1.45,0.00,1.45
1335,22,-0.00,0.01,0.01,0.24,-0.04,0.24,-0.01,-0.01,0.02,0.00,0.00,0.00,1.50,0.00,1.50
1336,22,0.00,0.01,0.01,0.42,0.10,0.44,-0.01,-0.01,0.02,0.00,0.00,0.00,1.53,0.01,1.53
1337,22,0.01,0.01,0.02,0.42,0.15,0.44,-0.01,-0.01,0.02,0.01,0.00,0.01,1.53,0.02,1.53
1338,22,0.02,0.01,0.02,0.36,0.05,0.36,-0.01,-0.01,0.01,0.02,0.00,0.02,1.52,0.01,1.52
1339,22,0.02,0.01,0.02,0.29,-0.14,0.32,-0.01,-0.01,0.01,0.03,0.00,0.03,1.51,0.00,1.51
1340,22,0.03,0.01,0.03,0.22,-0.30,0.37,-0.01,-0.01,0.01,0.04,0.00,0.04,1.50,0.00,1.50
1341,22,0.03,0.00,0.03,0.21,-0.36,0.42,-0.01,-0.01,0.01,0.04,0.00,0.04,1.50,0.00,1.50
1342,22,0.03,-0.00,0.03,0.24,-0.32,0.40,-0.00,-0.01,0.01,0.05,0.00,0.05,1.50,0.00,1.50
1343,22,0.04,-0.01,0.04,0.26,-0.16,0.31,-0.00,-0.01,0.01,0.06,0.00,0.06,1.51,0.00,1.51
1344,22,0.04,-0.01,0.04,0.35,0.06,0.36,-0.00,-0.01,0.01,0.06,0.00,0.06,1.52,0.01,1.52
1345,22,0.05,-0.00,0.05,0.52,0.25,0.58,-0.00,-0.01,0.01,0.08,0.00,0.08,1.55,0.04,1.55
1346,22,0.06,0.00,0.06,0.64,0.30,0.71,-0.00,-0.01,0.01,0.09,0.00,0.09,1.56,0.05,1.56
1347,22,0.07,0.01,0.07,0.61,0.22,0.65,-0.00,-0.01,0.01,0.11,0.00,0.11,1.56,0.03,1.56
1348,22,0.08,0.01,0.08,0.54,0.16,0.56,0.00,-0.01,0.01,0.12,0.00,0.12,1.55,0.02,1.55
1349,22,0.09,0.01,0.09,0.57,0.25,0.62,0.00,-0.01,0.01,0.14,0.00,0.14,1.55,0.04,1.55
1350,22,0.10,0.02,0.10,0.73,0.43,0.84,0.00,-0.01,0.01,0.16,0.00,0.16,1.58,0.06,1.58
1351,22,0.11,0.03,0.12,0.91,0.49,1.04,0.00,-0.01,0.01,0.18,0.00,0.18,1.61,0.07,1.61
1352,22,0.13,0.03,0.13,1.00,0.32,1.05,0.01,-0.01,0.01,0.21,0.00,0.21,1.62,0.05,1.62
1353,22,0.14,0.04,0.15,0.77,0.03,0.77,0.01,-0.01,0.01,0.23,0.00,0.23,1.58,0.00,1.58
1354,22,0.15,0.03,0.16,0.19,-0.16,0.25,0.01,-0.01,0.02,0.23,0.00,0.23,1.50,0.00,1.50
1355,22,0.15,0.03,0.15,-0.33,-0.13,0.36,0.01,-0.01,0.02,0.21,0.00,0.21,1.42,0.00,1.42
1356,22,0.14,0.03,0.15,-0.29,0.05,0.30,0.02,-0.01,0.02,0.21,0.00,0.21,1.42,0.01,1.42
1357,22,0.14,0.03,0.15,0.32,0.23,0.39,0.02,-0.01,0.02,0.22,0.00,0.22,1.52,0.03,1.52
1358,22,0.16,0.04,0.16,1.00,0.31,1.05,0.02,-0.01,0.02,0.25,0.00,0.25,1.62,0.05,1.62
1359,22,0.18,0.04,0.18,1.33,0.25,1.36,0.02,-0.01,0.02,0.29,0.00,0.29,1.67,0.04,1.67
1360,22,0.20,0.05,0.20,1.36,0.09,1.36,0.03,-0.01,0.03,0.33,0.00,0.33,1.67,0.01,1.67
1361,22,0.22,0.05,0.22,1.28,-0.05,1.28,0.03,-0.01,0.03,0.36,0.00,0.36,1.66,0.00,1.66
1362,22,0.24,0.04,0.24,1.19,-0.11,1.19,0.03,-0.01,0.04,0.40,0.00,0.40,1.65,0.00,1.65
1363,22,0.26,0.04,0.26,1.13,-0.08,1.13,0.04,-0.00,0.04,0.43,0.00,0.43,1.64,0.00,1.64
1364,22,0.28,0.04,0.28,1.14,0.02,1.14,0.04,-0.00,0.04,0.46,0.00,0.46,1.64,0.00,1.64
1365,22,0.30,0.04,0.30,1.16,0.10,1.16,0.05,-0.00,0.05,0.49,0.00,0.49,1.64,0.02,1.64
1366,22,0.32,0.05,0.32,1.09,0.12,1.09,0.05,-0.00,0.05,0.52,0.00,0.52,1.63,0.02,1.63
1367,22,0.33,0.05,0.34,1.15,0.00,1.15,0.06,-0.00,0.06,0.55,0.00,0.55,1.64,0.00,1.64
1368,22,0.36,0.04,0.36,1.60,-0.27,1.62,0.06,-0.00,0.06,0.61,0.00,0.61,1.71,0.00,1.71
1369,22,0.39,0.04,0.39,2.05,-0.60,2.13,0.07,0.00,0.07,0.69,0.00,0.69,1.77,0.00,1.77
1370,22,0.42,0.03,0.42,1.86,-0.78,2.01,0.08,0.00,0.08,0.74,0.00,0.74,1.75,0.00,1.75
1371,22,0.45,0.01,0.45,0.96,-0.59,1.13,0.08,0.00,0.08,0.72,0.00,0.72,1.61,0.00,1.61
1372,22,0.45,0.01,0.45,-0.17,-0.09,0.19,0.09,0.00,0.09,0.65,0.00,0.65,1.44,0.00,1.44
1373,22,0.44,0.01,0.44,-0.96,0.42,1.05,0.10,0.00,0.10,0.59,0.00,0.59,1.32,0.06,1.33
1374,22,0.42,0.02,0.42,-1.09,0.76,1.33,0.11,0.00,0.11,0.55,0.00,0.55,1.31,0.11,1.31
1375,22,0.41,0.03,0.41,-0.61,0.90,1.09,0.11,0.00,0.11,0.56,0.00,0.56,1.38,0.14,1.38
1376,22,0.41,0.05,0.41,0.01,0.83,0.83,0.12,0.00,0.12,0.60,0.01,0.60,1.47,0.12,1.48
1377,22,0.41,0.06,0.41,0.26,0.51,0.58,0.13,0.00,0.13,0.61,0.00,0.61,1.51,0.08,1.51
1378,22,0.41,0.07,0.42,0.17,0.04,0.17,0.13,0.00,0.13,0.61,0.00,0.61,1.49,0.01,1.49
1379,22,0.41,0.06,0.42,0.10,-0.27,0.29,0.14,0.01,0.14,0.61,0.00,0.61,1.48,0.00,1.48
1380,22,0.42,0.06,0.42,0.16,-0.32,0.36,0.15,0.01,0.15,0.62,0.00,0.62,1.49,0.00,1.49
1381,22,0.42,0.05,0.42,0.36,-0.36,0.51,0.15,0.01,0.15,0.64,0.00,0.64,1.52,0.00,1.52
1382,23,0.43,0.05,0.43,0.71,-0.46,0.84,0.16,0.01,0.16,0.67,0.00,0.67,1.57,0.00,1.57
1383,23,0.44,0.04,0.44,0.96,-0.44,1.06,0.17,0.01,0.17,0.71,0.00,0.71,1.61,0.00,1.61
1384,23,0.46,0.03,0.46,0.95,-0.31,1.00,0.18,0.01,0.18,0.74,0.00,0.74,1.61,0.00,1.61
1385,23,0.47,0.03,0.47,0.87,-0.18,0.89,0.18,0.01,0.18,0.76,0.00,0.76,1.60,0.00,1.60
1386,23,0.49,0.03,0.49,0.97,-0.04,0.97,0.19,0.01,0.19,0.79,0.00,0.79,1.61,0.00,1.61
1387,23,0.51,0.03,0.51,1.02,0.20,1.04,0.20,0.01,0.20,0.82,0.00,0.82,1.62,0.03,1.62
1388,23,0.52,0.03,0.52,0.73,0.43,0.85,0.21,0.01,0.21,0.82,0.00,0.82,1.58,0.06,1.58
1389,23,0.53,0.04,0.53,0.26,0.35,0.44,0.22,0.01,0.22,0.80,0.00,0.80,1.51,0.05,1.51
1390,23,0.53,0.04,0.53,-0.11,-0.04,0.12,0.23,0.01,0.23,0.77,0.00,0.77,1.45,0.00,1.45
1391,23,0.53,0.04,0.53,-0.18,-0.47,0.50,0.24,0.01,0.24,0.76,0.00,0.76,1.44,0.00,1.44
1392,23,0.53,0.03,0.53,0.20,-0.78,0.81,0.24,0.01,0.25,0.79,0.00,0.79,1.50,0.00,1.50
1393,23,0.54,0.01,0.54,0.88,-0.98,1.32,0.25,0.01,0.25,0.86,0.00,0.86,1.60,0.00,1.60
1394,23,0.56,-0.00,0.56,1.47,-0.95,1.75,0.26,0.01,0.26,0.94,0.00,0.94,1.69,0.00,1.69
1395,23,0.58,-0.02,0.58,1.80,-0.72,1.94,0.27,0.01,0.27,1.01,0.00,1.01,1.74,0.00,1.74
1396,23,0.61,-0.03,0.61,1.83,-0.47,1.89,0.28,0.01,0.28,1.07,0.00,1.07,1.74,0.00,1.74
1397,23,0.64,-0.03,0.64,1.36,-0.20,1.37,0.29,0.01,0.29,1.07,0.00,1.07,1.67,0.00,1.67
1398,23,0.66,-0.03,0.66,0.54,0.19,0.58,0.30,0.01,0.30,1.02,0.00,1.02,1.55,0.03,1.55
1399,23,0.66,-0.03,0.66,0.04,0.56,0.56,0.31,0.01,0.31,0.97,0.00,0.97,1.47,0.08,1.48
1400,23,0.66,-0.02,0.66,-0.02,0.58,0.58,0.33,0.01,0.33,0.97,0.00,0.97,1.46,0.09,1.47
1401,23,0.66,-0.01,0.66,0.05,0.22,0.22,0.34,0.01,0.34,0.98,0.00,0.98,1.48,0.03,1.48
1402,23,0.66,-0.01,0.66,0.41,-0.21,0.47,0.35,0.01,0.35,1.02,0.00,1.02,1.53,0.00,1.53
1403,23,0.68,-0.02,0.68,1.25,-0.38,1.30,0.36,0.01,0.36,1.12,0.00,1.12,1.65,0.00,1.65
1404,23,0.70,-0.02,0.71,1.93,-0.07,1.93,0.37,0.01,0.37,1.24,0.00,1.24,1.76,0.00,1.76
1405,23,0.74,-0.02,0.74,1.79,0.60,1.89,0.38,0.01,0.38,1.28,0.00,1.28,1.74,0.09,1.74
1406,23,0.76,-0.00,0.76,1.04,1.02,1.46,0.39,0.01,0.39,1.23,0.00,1.23,1.62,0.15,1.63
1407,23,0.77,0.01,0.77,0.30,0.76,0.82,0.41,0.01,0.41,1.17,0.00,1.17,1.51,0.11,1.52
1408,23,0.77,0.02,0.77,-0.25,0.05,0.26,0.42,0.01,0.42,1.10,0.00,1.10,1.43,0.01,1.43
1409,23,0.76,0.02,0.76,-0.60,-0.60,0.85,0.43,0.01,0.43,1.05,0.00,1.05,1.38,0.00,1.38
1410,23,0.75,0.00,0.75,-0.60,-0.88,1.06,0.45,0.01,0.45,1.04,0.00,1.04,1.38,0.00,1.38
1411,23,0.75,-0.01,0.75,-0.42,-0.66,0.78,0.46,0.01,0.46,1.05,0.00,1.05,1.40,0.00,1.40
1412,23,0.74,-0.02,0.74,-0.52,-0.07,0.52,0.47,0.01,0.47,1.03,0.00,1.03,1.39,0.00,1.39
1413,23,0.72,-0.01,0.72,-1.12,0.45,1.21,0.48,0.01,0.48,0.94,0.00,0.94,1.30,0.07,1.30
1414,23,0.70,-0.00,0.70,-1.95,0.52,2.02,0.50,0.01,0.50,0.82,0.00,0.82,1.18,0.08,1.18
1415,23,0.66,0.00,0.66,-2.37,0.25,2.38,0.51,0.01,0.51,0.74,0.00,0.74,1.11,0.04,1.11
1416,23,0.62,0.00,0.62,-2.14,-0.15,2.15,0.52,0.01,0.52,0.72,0.00,0.72,1.15,0.00,1.15
1417,23,0.59,-0.00,0.59,-1.55,-0.55,1.65,0.53,0.01,0.53,0.73,0.00,0.73,1.24,0.00,1.24
1418,23,0.57,-0.01,0.57,-1.12,-0.69,1.32,0.54,0.01,0.54,0.74,0.00,0.74,1.30,0.00,1.30
1419,23,0.55,-0.02,0.55,-1.30,-0.51,1.40,0.55,0.01,0.55,0.70,0.00,0.70,1.27,0.00,1.27
1420,23,0.52,-0.03,0.53,-2.03,-0.11,2.03,0.56,0.01,0.56,0.61,0.00,0.61,1.16,0.00,1.16
1421,23,0.48,-0.03,0.48,-2.86,0.37,2.88,0.56,0.01,0.56,0.50,0.00,0.50,1.04,0.06,1.04
1422,23,0.43,-0.02,0.43,-3.28,0.59,3.33,0.57,0.01,0.57,0.42,0.00,0.42,0.98,0.09,0.98
1423,23,0.38,-0.01,0.38,-3.04,0.29,3.05,0.58,0.01,0.58,0.38,0.00,0.38,1.01,0.04,1.01
1424,23,0.33,-0.01,0.33,-2.47,-0.26,2.48,0.58,0.01,0.58,0.37,0.00,0.37,1.10,0.00,1.10
1425,23,0.29,-0.02,0.30,-2.17,-0.56,2.24,0.59,0.01,0.59,0.34,0.00,0.34,1.14,0.00,1.14
1426,23,0.26,-0.03,0.26,-2.25,-0.42,2.29,0.59,0.01,0.59,0.29,0.00,0.29,1.13,0.00,1.13
1427,23,0.22,-0.03,0.22,-2.23,-0.10,2.23,0.60,0.01,0.60,0.25,0.00,0.25,1.13,0.00,1.13
1428,23,0.19,-0.03,0.19,-1.77,0.15,1.78,0.60,0.01,0.60,0.23,0.00,0.23,1.20,0.02,1.20
1429,23,0.16,-0.03,0.16,-1.21,0.16,1.22,0.60,0.01,0.60,0.21,0.00,0.21,1.29,0.02,1.29
1430,23,0.14,-0.03,0.15,-1.06,-0.14,1.07,0.61,0.01,0.61,0.19,0.00,0.19,1.31,0.00,1.31
1431,23,0.12,-0.03,0.13,-1.36,-0.41,1.42,0.61,0.01,0.61,0.16,0.00,0.16,1.26,0.00,1.26
1432,23,0.10,-0.04,0.10,-2.03,-0.26,2.05,0.61,0.01,0.61,0.11,0.00,0.11,1.16,0.00,1.16
1433,23,0.06,-0.04,0.07,-2.85,0.10,2.85,0.61,0.00,0.61,0.06,0.00,0.06,1.04,0.02,1.04
1434,23,0.01,-0.03,0.03,-3.07,0.31,3.08,0.61,0.00,0.61,0.01,0.00,0.01,1.01,0.05,1.01
1435,23,-0.04,-0.03,0.05,-2.26,0.29,2.28,0.61,0.00,0.61,0.00,0.00,0.00,1.13,0.04,1.13
1436,23,-0.07,-0.03,0.07,-1.04,0.03,1.04,0.61,0.00,0.61,0.00,0.00,0.00,1.31,0.00,1.31
1437,23,-0.08,-0.03,0.08,-0.07,-0.44,0.44,0.61,0.00,0.61,0.00,0.00,0.00,1.46,0.00,1.46
1438,23,-0.07,-0.04,0.08,0.66,-0.83,1.06,0.61,0.00,0.61,0.00,0.00,0.00,1.57,0.00,1.57
1439,23,-0.06,-0.06,0.08,1.06,-0.88,1.37,0.61,0.00,0.61,0.00,0.00,0.00,1.63,0.00,1.63
1440,23,-0.04,-0.07,0.08,0.90,-0.65,1.11,0.61,0.00,0.61,0.00,0.00,0.00,1.60,0.00,1.60
1441,23,-0.03,-0.08,0.08,0.28,-0.36,0.45,0.61,-0.00,0.61,0.00,0.00,0.00,1.51,0.00,1.51
1442,24,-0.03,-0.08,0.09,-0.40,0.02,0.40,0.61,-0.00,0.61,0.00,0.00,0.00,1.41,0.00,1.41
1443,24,-0.04,-0.08,0.09,-0.66,0.38,0.76,0.61,-0.00,0.61,0.00,0.00,0.00,1.37,0.06,1.37
1444,24,-0.05,-0.07,0.08,-0.50,0.52,0.72,0.60,-0.01,0.60,0.00,0.00,0.00,1.39,0.08,1.40
1445,24,-0.05,-0.06,0.08,-0.06,0.56,0.56,0.60,-0.01,0.60,0.00,0.00,0.00,1.46,0.08,1.46
1446,24,-0.05,-0.05,0.07,0.43,0.67,0.80,0.60,-0.01,0.60,0.00,0.00,0.00,1.53,0.10,1.54
